estimator,half_CI
0.167271,0.0129825
0.167193,0.0129953
0.167101,0.0129895
0.167127,0.0129992
0.167146,0.0129973
0.16721,0.0129895
0.167289,0.0129919
0.167227,0.0129775
0.167224,0.0130096
0.167351,0.0131105
0.167487,0.0131742
0.167472,0.0131915
0.167584,0.0131853
0.167694,0.0132146
0.167638,0.0132334
0.167653,0.0132569
0.167708,0.0132649
0.167824,0.0132474
0.167808,0.013229
0.167791,0.0132072
0.16777,0.0132038
0.167682,0.013186
0.167632,0.013166
0.167615,0.0131364
0.167631,0.0131186
0.167681,0.0131063
0.167676,0.0130977
0.167669,0.0130761
0.167737,0.0130689
0.167835,0.0130984
0.168,0.0131223
0.168053,0.0131141
0.168109,0.0130993
0.168163,0.0130681
0.168249,0.0130551
0.168341,0.0130648
0.168292,0.0130305
0.168539,0.0130331
0.168817,0.0130318
0.169063,0.0130277
0.169301,0.013043
0.169486,0.013029
0.169555,0.0130636
0.169729,0.0131034
0.170024,0.0131451
0.170157,0.0131915
0.170188,0.0132459
0.170111,0.0132369
0.170167,0.0132706
0.170177,0.0132737
0.170172,0.0132625
0.170287,0.0132328
0.170255,0.0131954
0.170416,0.0131519
0.170363,0.0131261
0.170235,0.013097
0.170331,0.0130621
0.170245,0.0130369
0.170214,0.013021
0.170191,0.0130013
0.170054,0.0129804
0.169994,0.012997
0.169977,0.0130246
0.169926,0.0130462
0.169991,0.0130914
0.170136,0.0131018
0.170245,0.0131171
0.170222,0.0131272
0.170174,0.0131288
0.170225,0.0131186
0.170248,0.013122
0.170503,0.0131738
0.170766,0.0132282
0.170823,0.0132524
0.17089,0.0132723
0.170941,0.0132896
0.170833,0.0132902
0.170677,0.0132814
0.170518,0.0132555
0.1703,0.013238
0.170161,0.0132237
0.169994,0.0132003
0.169815,0.0131675
0.169693,0.0131495
0.169563,0.013141
0.16942,0.0131004
0.169359,0.0130955
0.169395,0.0130982
0.16936,0.0131082
0.169328,0.0131262
0.169171,0.013128
0.16897,0.0131205
0.168875,0.0131209
0.168816,0.013101
0.168681,0.0130934
0.168604,0.0130676
0.168532,0.013056
0.168538,0.0130509
0.168553,0.0130312
0.168461,0.0130237
0.168347,0.0130292
0.168329,0.013031
0.168238,0.0130321
0.168124,0.0130091
0.168143,0.0129642
0.168164,0.0129141
0.168261,0.0128637
0.16839,0.0128162
0.168364,0.0127881
0.168491,0.0127716
0.168659,0.0127277
0.168779,0.0126742
0.168852,0.0126245
0.168876,0.0126017
0.168958,0.0125821
0.169025,0.012557
0.169107,0.0125334
0.169042,0.012513
0.169069,0.0124926
0.169073,0.0124636
0.169088,0.0124301
0.169116,0.0123947
0.169278,0.0123449
0.169338,0.0123037
0.169407,0.0122789
0.169377,0.0122607
0.169325,0.0122504
0.169305,0.012259
0.169297,0.0122724
0.169436,0.012299
0.169377,0.0123206
0.169326,0.0123218
0.169325,0.0123173
0.169455,0.0122904
0.169583,0.0122465
0.169791,0.0122228
0.169851,0.0121989
0.169829,0.012194
0.169731,0.0121888
0.169741,0.0121598
0.169745,0.0121429
0.169918,0.0121428
0.170054,0.0121469
0.170098,0.0121681
0.170156,0.0121775
0.17037,0.0122018
0.170691,0.0122115
0.170809,0.0122235
0.170863,0.0122296
0.170965,0.0122169
0.171274,0.0122148
0.171495,0.0122068
0.171644,0.0122055
0.171686,0.0122047
0.171724,0.0122176
0.17168,0.0121892
0.17171,0.0121778
0.171799,0.0121797
0.171766,0.0121603
0.171771,0.0121585
0.171805,0.0121509
0.171701,0.012143
0.171644,0.0121466
0.171664,0.0121471
0.171589,0.0121429
0.171501,0.0121501
0.171321,0.0121342
0.171153,0.0121049
0.171104,0.012106
0.170983,0.012088
0.170894,0.0120854
0.17083,0.0120924
0.170738,0.0120782
0.170608,0.0120635
0.170488,0.0120485
0.170451,0.0120271
0.170363,0.0120035
0.170372,0.0119849
0.170387,0.0119619
0.170457,0.0119705
0.170436,0.0119658
0.170406,0.0119665
0.170425,0.0119785
0.170401,0.0120046
0.1703,0.0120094
0.170303,0.0120048
0.170334,0.0119924
0.170223,0.0119813
0.17031,0.0119922
0.170377,0.0119766
0.170443,0.0119383
0.170477,0.0119137
0.170646,0.0119106
0.170628,0.0119054
0.170579,0.0119004
0.170644,0.011883
0.170773,0.0118848
0.17076,0.0118673
0.170829,0.0118414
0.170813,0.0118249
0.170865,0.0117887
0.170855,0.0117592
0.170848,0.0117436
0.170859,0.0117283
0.17086,0.0117195
0.170854,0.0117079
0.170904,0.0116822
0.171063,0.0116514
0.171245,0.0116353
0.171378,0.0116346
0.171424,0.0116222
0.171493,0.0116036
0.17156,0.0116145
0.171529,0.011647
0.171441,0.011632
0.171412,0.0116456
0.171438,0.0116535
0.171434,0.0116603
0.171391,0.0116695
0.171367,0.0117192
0.171299,0.011742
0.171226,0.0117522
0.171141,0.0117557
0.171042,0.0117287
0.170994,0.0117116
0.170942,0.0117094
0.171018,0.0117179
0.171016,0.011698
0.171081,0.0116734
0.171117,0.0116482
0.171111,0.0116344
0.171169,0.0116038
0.171178,0.0115791
0.171235,0.0115773
0.171296,0.0115599
0.171383,0.0115603
0.171429,0.0115441
0.171404,0.0115207
0.171398,0.0114898
0.171383,0.0114806
0.171425,0.0114839
0.171454,0.0114786
0.171481,0.0114917
0.171464,0.0115065
0.171503,0.0115331
0.171567,0.0115753
0.17163,0.0116138
0.171701,0.0116386
0.171659,0.0116522
0.171557,0.0116456
0.171523,0.0116497
0.171539,0.011653
0.171545,0.0116372
0.171518,0.0116179
0.1715,0.0116204
0.171395,0.0116207
0.171297,0.0116201
0.171259,0.0116536
0.17123,0.0116631
0.171188,0.0116851
0.17121,0.0116741
0.17121,0.0116465
0.171142,0.0116274
0.171182,0.0116291
0.17134,0.0116002
0.171434,0.0115911
0.171483,0.0115773
0.171471,0.0115758
0.171409,0.0115651
0.171367,0.0115426
0.171358,0.0115217
0.171325,0.0114921
0.171347,0.0114639
0.171404,0.0114347
0.17138,0.0114084
0.17139,0.0113799
0.171368,0.0113652
0.171349,0.0113484
0.17147,0.0113191
0.171535,0.0113093
0.17155,0.0113028
0.171558,0.0112873
0.171553,0.0112953
0.17147,0.0113003
0.171439,0.0113018
0.171387,0.011303
0.171371,0.011278
0.171427,0.0112438
0.171479,0.0112244
0.171438,0.0112175
0.171477,0.0112082
0.171405,0.0112061
0.171429,0.0111832
0.171454,0.0111639
0.171446,0.0111359
0.171496,0.0111061
0.171571,0.0110923
0.171527,0.0110759
0.171516,0.0110675
0.171604,0.0110381
0.171589,0.011009
0.171656,0.0109961
0.171683,0.0109718
0.171788,0.0109713
0.171798,0.0109592
0.171864,0.0109541
0.171843,0.0109534
0.171872,0.0109423
0.171855,0.0109243
0.171797,0.0109242
0.171738,0.0109136
0.17168,0.0108997
0.171757,0.0108886
0.171759,0.0108498
0.17173,0.0108244
0.171823,0.0107825
0.171904,0.0107425
0.172008,0.0107226
0.172151,0.0107137
0.172181,0.0106798
0.172352,0.0106579
0.17253,0.0106778
0.172622,0.0106774
0.172864,0.0106831
0.173001,0.0106878
0.173116,0.010693
0.173266,0.0106972
0.173358,0.0106974
0.173464,0.0106989
0.173659,0.0106721
0.173783,0.0106694
0.173865,0.0106633
0.174021,0.010664
0.173983,0.0106634
0.173902,0.0106539
0.173855,0.0106497
0.173796,0.01064
0.173806,0.0106605
0.173813,0.010668
0.173841,0.0106705
0.173841,0.0106852
0.173921,0.010693
0.17397,0.0106933
0.17403,0.0106855
0.174056,0.0106971
0.174127,0.0107059
0.174202,0.0106983
0.174228,0.0106975
0.174222,0.0107127
0.174267,0.010704
0.174262,0.0107163
0.174256,0.0107063
0.174251,0.0106944
0.174181,0.0106852
0.17408,0.0106795
0.174017,0.0106695
0.174027,0.0106606
0.173938,0.0106572
0.173837,0.0106389
0.173692,0.0106274
0.17363,0.0106007
0.173538,0.0105787
0.173468,0.0105763
0.173357,0.0105755
0.173256,0.0105795
0.173134,0.0105921
0.173114,0.0105613
0.173002,0.0105407
0.172868,0.0105219
0.172816,0.0104929
0.172776,0.0104675
0.172724,0.0104253
0.172715,0.0103999
0.172618,0.0103782
0.172582,0.0103391
0.172617,0.0102866
0.172499,0.0102597
0.172514,0.0102063
0.172506,0.0101711
0.172481,0.0101502
0.172409,0.0101385
0.172341,0.0101182
0.172251,0.0101045
0.172182,0.0100738
0.172183,0.0100605
0.172148,0.0100513
0.172082,0.0100403
0.172049,0.0100281
0.171983,0.0100245
0.171961,0.0100074
0.171999,0.00998206
0.172008,0.00996224
0.172022,0.00993776
0.172089,0.00991863
0.172177,0.00990741
0.172301,0.00989091
0.172281,0.0098743
0.172299,0.00984434
0.172352,0.00982351
0.172381,0.00981309
0.172515,0.00979699
0.172571,0.00978582
0.172668,0.00978135
0.172744,0.00975831
0.172737,0.00974673
0.172806,0.00972818
0.172948,0.00971253
0.172977,0.00970061
0.173019,0.00971207
0.173077,0.0097014
0.173103,0.00969434
0.173177,0.00968992
0.173287,0.00969945
0.173325,0.00970281
0.173462,0.00971741
0.173644,0.00971884
0.173737,0.00971369
0.173732,0.00971208
0.17385,0.00972212
0.173965,0.00971722
0.174003,0.00972439
0.174062,0.00973563
0.174039,0.00974044
0.174005,0.00976013
0.173971,0.00977167
0.173942,0.00975764
0.173869,0.00975953
0.173846,0.00976331
0.17379,0.00974853
0.173724,0.00975231
0.173688,0.00973635
0.173628,0.00972228
0.173549,0.00970702
0.173496,0.00970968
0.173393,0.00970736
0.173383,0.00972587
0.173378,0.00973093
0.173359,0.00972192
0.173381,0.00973054
0.173367,0.00972832
0.173263,0.00972347
0.173135,0.00971041
0.17302,0.00970554
0.172933,0.00970591

