estimator,half_CI
0.000213281,0.00502582
0.00222745,0.00516074
0.0032964,0.00438835
0.00228851,0.00412399
0.000535649,0.00468513
0.00194661,0.00412506
0.000816925,0.00436276
0.000737364,0.00475061
0.00190215,0.00406443
6.50494e-05,0.00468763
0.000587836,0.00477953
0.000421534,0.0039199
0.000652674,0.00343319
-0.000335306,0.00400324
0.00116832,0.00379466
0.000827182,0.00365787
0.000463835,0.00407494
0.00240684,0.00352019
0.000894304,0.00392586
0.00154781,0.00429542
0.00286052,0.00359993
0.00207297,0.00352514
0.00142236,0.00388642
0.00203321,0.00371853
0.000772415,0.00378909
0.0013233,0.00418906
0.00231201,0.00363041
0.00149991,0.00395064
0.00235077,0.00405863
0.00237855,0.00324022
0.000861945,0.00324236
2.0128e-05,0.00358623
0.00108339,0.00335321
-0.00062173,0.00363173
-0.000470145,0.00394209
0.000103592,0.00346761
-0.00122471,0.00386899
-0.00013652,0.00393164
0.000144442,0.00332696
-3.44063e-05,0.00312169
-0.000918202,0.00360203
0.000328722,0.00351744
-0.000319366,0.00354827
-0.000249,0.00382375
0.001189,0.00338287
2.41378e-05,0.00360014
0.000627441,0.00383491
0.00111445,0.00329849
0.000879681,0.00312567
0.000625337,0.003388
0.00192619,0.00313568
0.000888144,0.00322418
0.000555345,0.00360111
0.00135698,0.00320003
0.000467693,0.00348996
0.000835194,0.00383058
0.000798285,0.00313061
-0.000140517,0.00310313
-0.000425898,0.00348364
4.19004e-05,0.0033855
-0.00115208,0.00343733
-0.000379476,0.00364005
-0.000116752,0.00307398
-0.000658038,0.00320789
-0.000408909,0.00354847
-0.00107543,0.0031208
-0.00108364,0.00297736
-0.00181975,0.00311515
-0.000908275,0.00319913
-0.0017013,0.00320467
-0.00166921,0.0036192
-0.00111467,0.00362136
-0.00195551,0.00356167
-0.00129643,0.00366956
-0.00067915,0.00329179
-0.00110371,0.00314739
-0.00214978,0.00341409
-0.00119532,0.0032472
-0.00211947,0.00324347
-0.00237641,0.00373635
-0.00160391,0.00342691
-0.00294366,0.00362418
-0.00233522,0.00384639
-0.00212309,0.0035153
-0.00219717,0.00319981
-0.00248528,0.0034333
-0.00163201,0.00320652
-0.00196276,0.00298052
-0.00168961,0.00343558
-0.00122696,0.00306921
-0.00191605,0.00334063
-0.00151858,0.00358759
-0.00107395,0.0031083
-0.00149481,0.00306934
-0.00192146,0.00331854
-0.00151307,0.00362054
-0.00180085,0.00321862
-0.00138839,0.0035462
-0.000235062,0.00338557
-0.00107409,0.00348567
-0.000842526,0.00387122
-0.000650522,0.00357141
-0.000912519,0.0032854
-0.00128739,0.00333175
-0.000543262,0.00351434
-0.00139098,0.00345767
-0.00151753,0.00376933
-0.000936624,0.00367794
-0.00185182,0.00373544
-0.00119648,0.0038338
-0.00102557,0.0033982
-0.00110301,0.0030711
-0.00157835,0.00342317
-0.000356362,0.00330378
-0.00121287,0.00327798
-0.000906591,0.00340838
-7.44477e-05,0.00307778
