estimator,half_CI
0.202023,0.00498839
0.202175,0.00496776
0.201939,0.00496224
0.202184,0.00488877
0.202207,0.00486741
0.201951,0.0048562
0.201988,0.00483025
0.202295,0.00484154
0.202169,0.00479298
0.202113,0.00475809
0.202184,0.0047082
0.202056,0.00472101
0.201836,0.00472003
0.20172,0.00473379
0.201871,0.00475964
0.201877,0.00473553
0.201727,0.00470746
0.201721,0.00465742
0.201554,0.00463132
0.201597,0.00468296
0.201627,0.0046987
0.201668,0.00464829
0.201785,0.0046596
0.201758,0.00470453
0.201456,0.00470352
0.201358,0.00474268
0.200989,0.00474657
0.200927,0.00483645
0.201068,0.00482826
0.201488,0.00482982
0.202125,0.00480301
0.202327,0.00488849
0.202342,0.00491514
0.202417,0.00496046
0.202412,0.00493137
0.202057,0.00492827
0.202028,0.00490533
0.201993,0.00491867
0.201787,0.00491118
0.201663,0.00492201
0.201427,0.00494153
0.201466,0.00495555
0.201386,0.00495324
0.20179,0.00491691
0.20203,0.0049099
0.202284,0.00487735
0.202803,0.00480482
0.202936,0.00477207
0.202978,0.00476003
0.202898,0.00472075
0.202713,0.00469137
0.2024,0.00468333
0.202351,0.00469233
0.20225,0.00467268
0.20212,0.00468572
0.20211,0.0047131
0.202069,0.00468477
0.202036,0.00462401
0.202042,0.00464966
0.201962,0.00465747
0.201803,0.00466511
0.20166,0.00468809
0.201623,0.00464424
0.201887,0.00471946
0.2018,0.00470407
0.20166,0.00471244
0.201488,0.00472453
0.201259,0.00470478
0.201137,0.0047017
0.201373,0.00465299
0.201352,0.00461947
0.201586,0.00455539
0.201487,0.004521
0.201518,0.00446572
0.201508,0.00444453
0.201325,0.00446781
0.201211,0.00444977
0.201051,0.00445603
0.201162,0.00439652
0.20125,0.00437958
0.201146,0.0043326
0.201041,0.00430408
0.201176,0.00425681
0.201117,0.00423765
0.201371,0.00413982
0.201948,0.00415224
0.2021,0.00417891
0.20193,0.00415032
0.202061,0.00414382
0.201809,0.00412655
0.20163,0.00412088
0.201603,0.00413625
0.201791,0.0041324
0.201786,0.00413323
0.201749,0.00410973
0.201651,0.00410805
0.201464,0.00413881
0.201525,0.00417338
0.201394,0.00414181
0.201705,0.0040982
0.20171,0.00409936
0.201425,0.00410944
0.201148,0.00409258
0.201127,0.00404
0.200893,0.00401976
0.200701,0.00399848
0.200574,0.00399468
0.200636,0.0040037
0.200839,0.00397067
0.20105,0.00401016
0.201014,0.00399691
0.200942,0.00396434
0.200983,0.00389612
0.200886,0.00390962
0.200754,0.00386751
0.200788,0.00388878
0.200504,0.0038711
0.200404,0.00385787
0.200582,0.00389584
0.200944,0.00388699
0.20087,0.00385777
0.200913,0.00386662
0.200743,0.00386794
0.201111,0.00385958
0.201431,0.00386811
0.20137,0.00385505
0.2014,0.00385833
0.201541,0.00386629
0.201669,0.00383585
0.201608,0.00385136
0.201538,0.00386428
0.201447,0.00385588
