estimator,half_CI
1.82436,0.0850396
1.82451,0.0842054
1.82484,0.0832396
1.82533,0.0827377
1.82554,0.0821936
1.82561,0.0815166
1.8257,0.0810066
1.82546,0.0804437
1.82459,0.0799712
1.82291,0.0796303
1.82172,0.0787633
1.81954,0.0780387
1.81732,0.0775682
1.81601,0.0768359
1.81502,0.0762935
1.81542,0.0756779
1.81592,0.075069
1.81477,0.0745274
1.81399,0.0743188
1.81314,0.0739153
1.81319,0.0739996
1.81268,0.0741823
1.81236,0.0740205
1.81107,0.07377
1.80842,0.0737338
1.80715,0.0736154
1.80681,0.0738141
1.80653,0.0739482
1.8061,0.0737784
1.8051,0.0733167
1.80452,0.0729367
1.80398,0.0724163
1.80312,0.0721176
1.80171,0.0721336
1.80077,0.0719909
1.80059,0.072315
1.79992,0.0725007
1.80023,0.0725824
1.80178,0.0728375
1.80223,0.0731635
1.80267,0.0734473
1.8034,0.0737554
1.80497,0.073969
1.80658,0.0739021
1.80685,0.0738061
1.80736,0.0737902
1.80791,0.0737271
1.80736,0.0737498
1.80798,0.0737991
1.80957,0.0740377
1.81087,0.0739301
1.81276,0.0741283
1.81284,0.074287
1.81186,0.074419
1.81167,0.0744314
1.81351,0.0743618
1.81483,0.0742356
1.81652,0.0743632
1.81871,0.0743986
1.81975,0.0743409
1.82111,0.0744521
1.82219,0.0744257
1.82445,0.0747854
1.82598,0.07531
1.82785,0.0759488
1.82991,0.0761687
1.83138,0.076603
1.83231,0.0768059
1.83247,0.0770519
1.83334,0.0774337
1.83397,0.0775743
1.8345,0.0774717
1.83536,0.0774921
1.83548,0.0776051
1.8367,0.0776885
1.83706,0.0781993
1.83727,0.0785976
1.83735,0.07885
1.83669,0.0791587
1.83648,0.0791085
1.8366,0.0791631
1.83529,0.0791806
1.83386,0.079171
1.83291,0.07898
1.83138,0.078827
1.82941,0.0786559
1.82836,0.0783838
1.82585,0.0782382
1.82388,0.0779792
1.8228,0.0778927
1.82182,0.0778524
1.82139,0.077524
1.82107,0.0773343
1.82024,0.0770932
1.81939,0.0767109
1.81855,0.0763262
1.81737,0.0759548
1.81675,0.0756873
1.81653,0.0756938
1.81616,0.0757763
1.8159,0.0757176
1.81513,0.0755214
1.81348,0.0755611
1.81223,0.0753444
1.81094,0.0753166
1.81009,0.0752185
1.80919,0.0747962
1.8086,0.0744742
1.80688,0.0741754
1.80584,0.0737513
1.80548,0.0732454
1.80486,0.0728929
1.80481,0.0725118
1.80375,0.0721553
1.80358,0.0721185
1.80358,0.0718646
1.80311,0.0718309
1.8029,0.0716806
1.80306,0.0714056
1.80214,0.0710239
1.80163,0.0707561
1.80107,0.0703006
1.80014,0.0698847
1.79888,0.0695736
1.79737,0.0692658
1.79596,0.0690934
1.79475,0.0689311
1.7938,0.06878
1.79344,0.0686125
1.79281,0.0685569
1.79262,0.0684272
1.7922,0.0683647
1.79225,0.0683282
1.79324,0.0682897
1.79383,0.0682522
1.79402,0.0682688
1.79392,0.0683248
1.79436,0.068325
1.79376,0.0683405
1.79348,0.0683559
1.79339,0.0684982
1.79321,0.0686114
1.79311,0.0685406
1.79293,0.0684535
1.79299,0.0683153
1.79284,0.0679941
1.79282,0.0677188
1.79362,0.0675585
1.79451,0.0674459
1.79496,0.0673594
1.79491,0.0673001
1.79573,0.0672921
1.79767,0.0674378
1.79888,0.0676805
1.79957,0.0680242
1.80048,0.0682617
1.80129,0.0683796
1.80178,0.068362
1.80307,0.0683739
1.80364,0.0683492
1.80383,0.0683804
1.80455,0.0684113
1.80538,0.068496
1.80542,0.0684064
1.80555,0.0683202
1.80516,0.0682914
1.80479,0.0681168
1.80448,0.067925
1.8043,0.0677207
1.80432,0.0674356
1.80383,0.0672121
1.80355,0.0670405
1.80334,0.0668079
1.80268,0.0664731
1.80226,0.0661897
1.80133,0.0658557
1.8005,0.0656035
1.79985,0.0654444
1.79899,0.0652524
1.79781,0.0650816
1.79715,0.0649812
1.79707,0.0648028
1.79709,0.0646892
1.79686,0.06463
1.79682,0.0644946
1.7965,0.0643685
1.79632,0.0642593
1.79665,0.0640895
1.79713,0.0639581
1.79769,0.0639634
1.79811,0.0639371
1.79917,0.0638448
1.79956,0.0638028
1.80054,0.0636868
1.80147,0.0636557
1.80234,0.0636811
1.80359,0.0636679
1.80467,0.0636029
1.80578,0.06363
1.80688,0.0635704
1.8077,0.0634483
1.80826,0.0633112
1.80937,0.0631054
1.81011,0.0629333
1.81146,0.06279
1.81329,0.0625854
1.81449,0.0624865
1.815,0.0624898
1.81615,0.0624888
1.8174,0.0624515
1.81896,0.062602
1.82081,0.0626852
1.82233,0.0626136
1.82353,0.062689
1.82426,0.062653
1.82484,0.0626508
1.8258,0.0627761
1.82605,0.062825
1.82661,0.0628465
1.82687,0.0629243
1.82703,0.0627942
1.82676,0.0627525
1.82631,0.062735
1.8262,0.0626417
1.82633,0.0626583
1.82628,0.062683
1.82576,0.0626167
1.82508,0.0625158
1.82463,0.0625647
1.82447,0.0625374
1.82414,0.0626912
1.82387,0.0629257
1.82337,0.0631143
1.82246,0.0632505
1.82176,0.0633309
1.82101,0.0633082
1.82029,0.0633495
1.81953,0.0633202
1.81889,0.0631918
1.81815,0.0631233
1.81712,0.0630761
1.81671,0.0629748
1.81646,0.0629327
1.81574,0.0629566
1.81535,0.0628639
1.8146,0.0627962
1.81448,0.0628429
1.81442,0.0626837
1.81484,0.0625934
1.8149,0.0624751
1.81494,0.0622432
1.81466,0.0620695
1.81471,0.0618432
1.81457,0.0617273
1.81431,0.0615827
1.81399,0.061567
1.81313,0.0614926
1.81215,0.061375
1.81189,0.0612583
1.8114,0.0610804
1.81111,0.0608758
1.81092,0.0607574
1.8107,0.0605282
1.81061,0.0602445
1.81046,0.0600158
1.81038,0.0598175
1.81035,0.0596564
1.81006,0.0595464
1.80944,0.0594549
1.80883,0.0593979
1.80818,0.059397
1.80771,0.0593799
1.80753,0.0594377
1.80731,0.0595693
1.8069,0.059533
1.80677,0.0594674
1.80666,0.059433
1.80689,0.0593419
1.80705,0.0593584
1.80714,0.0594287
1.80744,0.059447
1.80752,0.0594202
1.80746,0.0594248
1.80769,0.0593577
1.80773,0.059334
1.80784,0.0593811
1.80839,0.0593884
1.80899,0.0595446
1.80984,0.0596395
1.81041,0.0596745
1.81089,0.0596125
1.81074,0.0595879
1.8107,0.0594357
1.81091,0.0593258
1.8107,0.0592244
1.81095,0.0591332
1.81144,0.0591006
1.81133,0.0590996
1.811,0.058977
1.81093,0.0588815
1.81093,0.0587961
1.81122,0.0587068
1.81168,0.0587671
1.8116,0.0587866
1.812,0.0587642
1.812,0.0587155
1.81245,0.058762
1.81291,0.0587409
1.81323,0.0587972
1.81338,0.0588864
1.81345,0.0588558
1.81351,0.0587728
1.81362,0.0585979
1.81386,0.0584946
1.81418,0.0584674
1.81452,0.0584376
1.81493,0.0583214
1.81516,0.0582354
1.8156,0.0581494
1.81626,0.0579685
1.81685,0.0578816
1.81765,0.0577881
1.81825,0.0576831
1.8188,0.0576243
1.81928,0.0575221
1.82001,0.0573818
1.8208,0.0572801
1.82138,0.057222
1.822,0.0570773
1.82266,0.0571084
1.82334,0.0570158
1.82438,0.0569717
1.82466,0.0569572
1.82493,0.0570095
1.82522,0.0570005
1.82556,0.0569913
1.82587,0.0569734
1.8267,0.0568814
1.82712,0.0568301
1.82718,0.0567299
1.82775,0.0566268
1.82817,0.0565476
1.82883,0.0565008
1.82947,0.0564792
1.8299,0.0565553
1.83002,0.0566198
1.83018,0.0566213
1.83026,0.056628
1.83006,0.0565758
1.82959,0.0566146
1.82938,0.0566962
1.82923,0.0566964
1.8285,0.0566847
1.82786,0.0566517
1.82738,0.0566693
1.82725,0.0565733
1.82712,0.0565712
1.82723,0.0565464
1.82749,0.0564842
1.82815,0.0564893
1.82858,0.0564559
1.82922,0.0564899
1.82963,0.0565343
1.8303,0.0566039
1.83094,0.0566629
1.8316,0.056757
1.83251,0.0568113
1.83299,0.056885
1.83343,0.0570288
1.83343,0.0571174
1.83325,0.0571778
1.83325,0.0572852
1.83343,0.0573978
1.83341,0.0574279
1.83339,0.057427
1.83317,0.0574192
1.83266,0.0573352
1.83238,0.0572638
1.83219,0.0572024
1.83193,0.0570743
1.83193,0.0569546
1.83151,0.056823
1.83114,0.0567
1.83099,0.0565749
1.83071,0.0564705
1.83,0.0564498
1.82913,0.0564344
1.82833,0.0564208
1.8273,0.056344
1.82634,0.0561916
1.82532,0.0561248
1.82486,0.0560258
1.82457,0.0559077
1.82416,0.0557478
1.82377,0.0555716
1.82333,0.0554212
1.82269,0.0552536
1.82227,0.0550744
1.8218,0.0549026
1.82094,0.0547906
1.82042,0.0547394
1.8202,0.0546963
1.81976,0.0547058
1.81941,0.0546854
1.81918,0.0546993
1.81915,0.0546671
1.8191,0.054604
1.81907,0.0545581
1.81899,0.0544971
1.81899,0.0544143
1.81927,0.0542887
1.81907,0.0541291
1.81923,0.054091
1.81914,0.0540654
1.81925,0.0539709
1.81917,0.0538427
1.81939,0.0537806
1.81917,0.0537196
1.81952,0.053639
1.81979,0.0536493
1.82006,0.0536273
1.82024,0.053591
1.82068,0.053605
1.82097,0.0536404
1.82108,0.0535524
1.82117,0.0535336
1.82139,0.0535545
1.8217,0.0534865
1.82175,0.0534982
1.82205,0.0534356
1.82219,0.05336
1.8224,0.0532999
1.82257,0.0532072
1.82293,0.0530425
1.82316,0.0529338
1.82345,0.0528561
1.82346,0.0528065
1.82369,0.0527842
1.8237,0.0527661
1.82392,0.052733
1.82424,0.0527454
1.82428,0.052804
1.8241,0.0528176
1.82399,0.0528675
1.82378,0.0529461
1.82373,0.0528885
1.82373,0.0528267
1.82383,0.0527745
1.82371,0.0527511
1.82348,0.0528702
1.82343,0.0529619
1.82343,0.0529473
1.82348,0.0529244
1.82339,0.0529574
1.82335,0.0529302
1.82365,0.0529695
1.82394,0.0529945
1.82422,0.0529625
1.82438,0.0529553
1.82437,0.0529362
1.82451,0.0528103
1.82453,0.0527087
1.82467,0.052599
1.8249,0.0524492
1.82495,0.0522865
1.82517,0.0521517
1.82541,0.052003
1.82562,0.0519606
1.82601,0.0519453
1.82638,0.0518486
1.82689,0.0517567
1.82716,0.0516788
1.8276,0.051598
1.82797,0.0515262
1.8284,0.0514102
1.82896,0.0513581
1.82919,0.0513275
1.82985,0.0513519
1.83056,0.0513826
1.83123,0.0513661
1.8317,0.0514279
1.83211,0.051433
1.83249,0.0514628
1.83299,0.0515273
1.8336,0.0515788
1.83386,0.0516315
1.83399,0.05171
1.83387,0.0517386
1.83387,0.0517688
1.83374,0.0518265
1.83356,0.0518509
1.83381,0.051881
1.83375,0.0518519
1.83377,0.0517812
1.83386,0.0517316
1.83372,0.0516734
1.83392,0.0516124
1.83402,0.0515864
1.83398,0.0516242
1.83415,0.0516176
1.83421,0.0516445
1.83386,0.0516932
1.83363,0.0517818
1.83351,0.0518379
1.83343,0.0519568
1.83319,0.0519959
1.83308,0.0520324
1.83275,0.0521034
1.83261,0.0521248
1.83255,0.0521053
1.83268,0.052139
1.83279,0.0521797
1.83315,0.0522669
1.83299,0.0524059
1.8328,0.0524934
1.83261,0.0525942
1.83211,0.0526525
1.83168,0.0527345
1.83123,0.0528157
1.83074,0.0529025
1.83022,0.0530154
1.82969,0.0530874
1.82902,0.0531035
1.8283,0.0531229
1.82788,0.0531871
1.8272,0.0532132
1.82681,0.0533139
1.82643,0.0533856
1.82597,0.0534362
1.8255,0.0534783
1.8252,0.0535128
1.82482,0.0535503
1.82477,0.0535287
1.82486,0.0535217
1.82485,0.0535697
1.82494,0.0534785
1.82519,0.053467
1.82548,0.0534348
1.82568,0.053342
1.82577,0.0533719
1.82565,0.0533968
1.82601,0.053375
1.82593,0.0533566
1.82589,0.0533134
1.82603,0.0531995
1.82598,0.0531056
1.82613,0.0530003
1.82657,0.0528752
1.82672,0.0528207
1.82707,0.0527092
1.82742,0.0525801
1.82768,0.0524566
1.82799,0.0523109
1.82822,0.0521972
1.82845,0.0521449
1.82844,0.052074
1.82843,0.0519752
1.82822,0.0518988
1.8282,0.0517837
1.82811,0.0516491
1.82807,0.0515404
1.82801,0.0514398
1.82796,0.0512533
1.82787,0.0511415
1.82793,0.0510031
1.82793,0.0509028
1.82798,0.0508233
1.82804,0.0507597
1.82813,0.0506907
1.82843,0.0506757
1.82842,0.0506655
1.82836,0.0506249
1.82822,0.0506282
1.82824,0.0505745
1.82829,0.0505376
1.82862,0.0505411
1.82884,0.0505588
1.82896,0.050554
1.82905,0.0505516
1.82923,0.0505392
1.8293,0.0504874
1.82946,0.0505365
1.82951,0.0504957
1.82949,0.0505178
1.82977,0.050549
1.83004,0.0505674
1.83033,0.0505346
1.83085,0.0505688
1.83118,0.0505847
1.83161,0.0505373
1.83226,0.0505677
1.83259,0.0505594
1.83276,0.0505568
1.83286,0.050583
1.83315,0.0506485
1.83312,0.0506644
1.83329,0.0507015
1.83305,0.0507165
1.83276,0.0507028
1.83242,0.0507088
1.83202,0.050662
1.83175,0.0506255
1.83149,0.0506307
1.83101,0.0506356
1.83053,0.0505947
1.82978,0.0505895
1.82901,0.0504957
1.82832,0.0504234
1.8279,0.0503829
1.82755,0.0503169
1.82736,0.0502762
1.82713,0.0502401
1.82673,0.0501607
1.82645,0.0500408
1.82632,0.0499584
1.82613,0.0499059
1.82596,0.0498098
1.82586,0.0497286
1.82572,0.0496219
1.82555,0.0495167
1.82537,0.0494292
1.82524,0.049349
1.82517,0.0493109
1.82517,0.0493075
1.82526,0.0493029
1.82556,0.0492466
1.82589,0.0492451
1.82607,0.0492094
1.82639,0.0491782
1.8267,0.0491775
1.82701,0.0491711
1.82729,0.049159
1.82793,0.0491143
1.82809,0.0490675
1.82807,0.0490324
1.82829,0.0490184
1.82832,0.0489884
1.82852,0.0489634
1.82871,0.048929
1.8287,0.0488707
1.82853,0.0487203
1.82862,0.0486501
1.82875,0.0486127
1.8286,0.048529
1.82864,0.0484668
1.82861,0.0483917
1.82871,0.048273
1.82881,0.0482001
1.82874,0.0481419
1.82868,0.0480835
1.82853,0.0480611
1.82852,0.0480311
1.82852,0.0480086
1.82854,0.0480053
1.82842,0.047974
1.82816,0.0479468
1.82799,0.0479669
1.82777,0.0479659
1.82758,0.0479462
1.82735,0.048035
1.827,0.048105
1.82674,0.048112
1.82654,0.0481253
1.82636,0.0480472
1.82626,0.0480052
1.82628,0.0479856
1.82647,0.0480116
1.82643,0.0479498
1.82635,0.0479731
1.82621,0.0479581
1.82599,0.0479439
1.82582,0.0479426
1.8256,0.0479248
1.82551,0.0479661
1.82529,0.0479527
1.82509,0.0479575
1.82484,0.0479115
1.82459,0.0478924
1.82437,0.047852
1.82424,0.0478461
1.82452,0.0478493
1.82467,0.0478241
1.82483,0.0477992
1.82479,0.0478395
1.82463,0.0478793
1.82456,0.0479074
1.8247,0.0479481
1.82486,0.0479355
1.82495,0.0479182
1.8249,0.0479335
1.82492,0.0479211
1.82483,0.0478932
1.82475,0.0478803
1.82462,0.0478614
1.82459,0.0478389
1.82447,0.0478279
1.82426,0.0478496
1.82402,0.0478666
1.82382,0.0478873
1.8237,0.0479058
1.82374,0.0479266
1.82375,0.0479638
1.82379,0.047974
1.82403,0.0479648
1.8244,0.0479018
1.82467,0.0478768
1.82504,0.047834
1.82534,0.0478136
1.8254,0.047774
1.82561,0.0477402
1.82573,0.0476845
1.82565,0.0476049
1.82556,0.0475405
1.82566,0.0474917
1.82552,0.0474542
1.82554,0.047371
1.82566,0.047328
1.82562,0.0472858
1.8258,0.0472517
1.82588,0.0472128
1.82597,0.0471899
1.82606,0.0470965
1.82604,0.047057
1.8259,0.0470837
1.82584,0.0470753
1.82557,0.047071
1.82528,0.047087
1.82525,0.0470706
1.82529,0.047072
1.82515,0.0470844
1.82504,0.0470966
1.82477,0.047132
1.8246,0.0471302
1.82455,0.0470897
1.82441,0.0470622
1.82433,0.0470109
1.82424,0.0470034
1.82413,0.0469778
1.82393,0.0469488
1.82393,0.0468753
1.82395,0.0468387
1.82389,0.0467858
1.82405,0.0467641
1.8243,0.0468044
1.8244,0.0468147
1.82458,0.0468354
1.82452,0.0468241
1.82449,0.0468301
1.82441,0.0467905
1.82416,0.0467897
1.82394,0.0467713
1.82375,0.0467332
1.82361,0.0467075
1.82354,0.0466267
1.82352,0.046522
1.82362,0.046444
1.82379,0.0463745
1.82405,0.0462976
1.82458,0.0462849
1.82511,0.0462254
1.82581,0.0461392
1.8264,0.0461166
1.82691,0.0460675
1.82768,0.0460043
1.82832,0.0459685
1.82889,0.0459264
1.82935,0.0458698
1.82975,0.0458379
1.82998,0.0457772
1.83032,0.0457073
1.83066,0.0457174
1.83101,0.0457
1.83144,0.0456861
1.83158,0.0456709
1.8317,0.045695
1.83158,0.0456688
1.83154,0.0456923
1.83156,0.0457445
1.83179,0.0457605
1.83201,0.0458265
1.8322,0.0458402
1.83246,0.0458788
1.83258,0.0458937
1.83286,0.0459052
1.83318,0.0459071
1.83312,0.0459239
1.83323,0.0458778
1.83305,0.0457782
1.83303,0.0457713
1.83296,0.0457302
1.83267,0.0457286
1.83239,0.045735
1.83215,0.0457422
1.83191,0.045679
1.83175,0.0456262
1.83162,0.045559
1.83167,0.0454766
1.83163,0.0454059
1.83178,0.0453026
1.83178,0.0451922
1.83197,0.0450941
1.83196,0.0449994
1.83182,0.0449098
1.83163,0.0448064
1.83147,0.0447627
1.83123,0.0447054
1.83107,0.0446419
1.8307,0.0445579
1.83029,0.0444803
1.82991,0.0443576
1.82957,0.0442805
1.82926,0.0441756
1.82907,0.0441074
1.82859,0.0440392
1.82828,0.0439523
1.82796,0.0438609
1.82735,0.0437634
1.82695,0.0436525
1.82659,0.0435648
1.8264,0.0434962
1.82614,0.0434184
1.82576,0.0433425
1.82546,0.0432354
1.82517,0.0430999
1.82508,0.0430113
1.82496,0.042943
1.82466,0.0429056
1.82462,0.0428925
1.8244,0.0429054
1.82424,0.0428679
1.82419,0.0428221
1.8243,0.0428066
1.82457,0.0427797
1.82482,0.0427929
1.82509,0.0427633
1.82559,0.0427614
1.82598,0.0427617
1.82641,0.0427733
1.82684,0.0427381
1.82717,0.0427457
1.82752,0.0427425
1.82788,0.0427575
1.82844,0.0428079
1.82881,0.0427935
1.82922,0.0428337
1.82957,0.0428856
1.82994,0.0429355
1.83044,0.0429467
1.83071,0.0429785
1.83099,0.0429535
1.83127,0.0429248
1.83152,0.0429198
1.8319,0.0429104
1.83221,0.0429384
1.83257,0.0429995
1.83294,0.043022
1.83313,0.0430361
1.83329,0.0430482
1.83348,0.0430854
1.8337,0.0431177
1.83378,0.0431658
1.83383,0.0432049
1.83362,0.0432553
1.83345,0.0433054
1.83325,0.0433485
1.83295,0.0433093
1.83261,0.0432801
1.83245,0.0432919
1.8321,0.0432474
1.83176,0.0432302
1.83153,0.0431867
1.83128,0.0431543
1.8309,0.043166
1.83067,0.0431666
1.83036,0.0431455
1.8302,0.0431663
1.83001,0.0431651
1.82992,0.0431722
1.82973,0.0432131
1.82953,0.0432044
1.82929,0.0432094
1.82904,0.0431977
1.82895,0.0431975
1.82891,0.0431601

