estimator,half_CI
1.92333,0.00985915
1.92338,0.0097752
1.92324,0.00980543
1.92327,0.0098611
1.92348,0.00983145
1.92328,0.0097357
1.92293,0.00961951
1.92263,0.0094134
1.92252,0.009188
1.92206,0.00899913
1.92202,0.00892225
1.92169,0.00891261
1.92109,0.00891837
1.92095,0.00896181
1.92072,0.00890337
1.92051,0.00877492
1.92023,0.0088217
1.9204,0.00895028
1.92017,0.00901583
1.91999,0.00901635
1.91988,0.00902187
1.91998,0.0089971
1.91965,0.00898914
1.91929,0.00904925
1.91875,0.00909225
1.91886,0.00911614
1.91893,0.00924027
1.91939,0.00913931
1.92009,0.00905758
1.92015,0.00899555
1.92062,0.0089805
1.92119,0.00904118
1.92182,0.00921958
1.92191,0.00921848
1.92159,0.00916477
1.92169,0.00904617
1.92127,0.00893972
1.92119,0.00891695
1.92097,0.00903136
1.92116,0.00899276
1.92147,0.00902795
1.92151,0.00908462
1.92099,0.0089978
1.92079,0.00890294
1.9209,0.00884542
1.92085,0.00876708
1.92105,0.00871441
1.92127,0.0087115
1.92099,0.008641
1.92104,0.00859301
1.92107,0.00859052
1.92101,0.00857823
1.92141,0.00878617
1.92186,0.00900265
1.9217,0.0091655
1.9221,0.00923645
1.92197,0.00920312
1.92147,0.00913323
1.9214,0.00910729
1.921,0.00921163
1.92049,0.00924735
1.91995,0.00913124
1.91975,0.00909265
1.91919,0.00896406
1.91952,0.00888956
1.91921,0.00875211
1.91882,0.00865062
1.91937,0.00878721
1.91987,0.00882057
1.91993,0.00864264
1.91972,0.00846505
1.91974,0.00827899
1.9191,0.00813797
1.91895,0.00810608
1.91908,0.00812063
1.91886,0.00802786
1.91918,0.00804772
1.91903,0.00802809
1.91875,0.00789154
1.91893,0.00793766
1.91904,0.00802452
1.91902,0.00808115
1.91975,0.00820045
1.92015,0.00816412
1.92018,0.00808308
1.92036,0.00793366
1.92061,0.007969
1.92104,0.00797986
1.92136,0.00806937
1.92142,0.00815453
1.92162,0.00805309
1.92194,0.0080584
1.92175,0.00796583
1.92206,0.00800192
1.92227,0.00817623
1.92227,0.00831916
1.92232,0.00821322
1.92196,0.00813732
1.92189,0.00792352
1.92142,0.00783211
1.92173,0.00784176
1.92159,0.00777567
1.92146,0.00777633
1.92128,0.00780451
1.92159,0.00776169
1.92201,0.00762277
1.92214,0.00758904
1.92208,0.00742175
1.92201,0.00745517
1.92215,0.00755728
1.9222,0.00767325
1.9222,0.00779694
1.92183,0.00784016
1.92155,0.00794914
1.92116,0.00806168
1.92092,0.00818878
1.92084,0.00829207
1.92127,0.0083394
1.92146,0.00832141
1.92146,0.00814192
1.92123,0.00808528
1.92148,0.00790956
1.92195,0.00791488
1.92214,0.00797648
1.92205,0.00793839
1.92209,0.00791624
1.9221,0.00786837
1.92202,0.0078124
1.92167,0.00785071
1.92146,0.00794699
1.9216,0.00801037
1.92143,0.0080202
1.92113,0.00799144
1.92109,0.00793678
1.92078,0.00783335
1.92031,0.00777936
1.92073,0.00780178
1.92098,0.00781629
1.9207,0.00779781
1.92071,0.00770875
1.9211,0.00763157
1.92075,0.00752261
1.92057,0.00740719
1.92104,0.00735085
1.92141,0.00737817
1.92125,0.0073186
1.92164,0.00724543
1.92172,0.00726371
1.92221,0.00713074
1.92183,0.00716645
1.92125,0.00718556
1.92076,0.00716467
1.92059,0.00709694
1.92037,0.00700216
1.92037,0.00685651
1.91998,0.00673594
1.91952,0.00669652
1.9197,0.00662792
1.91972,0.00668201
1.91987,0.00674913
1.9202,0.0066616
1.92022,0.00651177
1.91972,0.00645366
1.91978,0.00641173
1.91958,0.00649813
1.91904,0.00661203
1.91924,0.00664847
1.91945,0.00671238
1.9194,0.00671981
1.91943,0.00669626
1.91998,0.00669976
1.92033,0.00683483
1.92112,0.00687186
1.92131,0.00687056
1.9212,0.00684185
1.92132,0.0067654
1.9214,0.00664411
1.92137,0.00657641
1.92175,0.00647099
1.92193,0.00641071
1.9218,0.00631965
1.92194,0.00618538
1.92214,0.00609109
1.92235,0.00595712
1.92289,0.00584514
1.92293,0.00591578
1.92269,0.00600809
1.92244,0.00604232
1.92237,0.00599236
1.922,0.00595524
1.92181,0.00595054
1.92166,0.00597029
1.92187,0.00598718
1.92192,0.00608744
1.92202,0.00620519
1.922,0.00621683
1.92213,0.00615961
1.92206,0.00614572
1.92194,0.00618859
1.92233,0.00624721
1.92254,0.00640817
1.92268,0.00639973
1.92293,0.00625482
1.92289,0.00617123
1.9223,0.00619026
1.92217,0.00616205
1.92196,0.00629848
1.92226,0.00631861
1.92254,0.00631979
1.92282,0.00627947
1.92269,0.00612732
1.92253,0.00606424
1.92245,0.00603724
1.92226,0.00601872
1.92237,0.00590741
1.92241,0.00579925
1.92246,0.00565419
1.92229,0.0054857
1.92218,0.00536702
1.92186,0.00529
1.9219,0.00529353
1.92175,0.00541907
1.92187,0.00550249
1.92164,0.00552177
1.92173,0.00559179
1.92189,0.00562988
1.92209,0.00566796
1.92211,0.00575227
1.92183,0.00579578
1.92146,0.00586588
1.92137,0.0058504
1.92144,0.00571995
1.92146,0.00564111
1.92148,0.00560547
1.92132,0.00564296
1.92155,0.00569251
1.92167,0.00588138
1.92172,0.00584674
1.92187,0.00572542
1.92179,0.00570321
1.92131,0.0057673
1.92122,0.00577922
1.92117,0.00587392
1.92128,0.00587225
1.9215,0.00580285
1.92123,0.00580952
1.92099,0.00579185
1.92087,0.00587563
1.92129,0.00597271
1.92173,0.00599938
