estimator,half_CI
6.05877,0.0175384
6.05934,0.0176329
6.06109,0.0178459
6.06005,0.0176426
6.05983,0.0175087
6.05868,0.0175313
6.05747,0.0176666
6.05612,0.0175176
6.05633,0.0172537
6.05623,0.0169802
6.0555,0.0165974
6.05627,0.0164008
6.05483,0.0162638
6.05486,0.01624
6.05542,0.0163037
6.0558,0.0166309
6.05567,0.0168152
6.05621,0.0166806
6.05487,0.0165305
6.0526,0.0164535
6.05238,0.0164797
6.05227,0.0163599
6.05316,0.0161034
6.05473,0.0156363
6.05535,0.0155837
6.05563,0.0153627
6.05664,0.015259
6.05574,0.0153599
6.05597,0.0151705
6.05679,0.0152315
6.05541,0.0151817
6.05414,0.0148053
6.05246,0.0146284
6.05111,0.0145981
6.04869,0.0145381
6.04864,0.0146912
6.04831,0.0148479
6.04892,0.0147861
6.05056,0.0148812
6.05063,0.0148765
6.05152,0.0149002
6.05142,0.015235
6.05171,0.0156834
6.05063,0.0160051
6.05155,0.0158658
6.05091,0.0157799
6.04878,0.0154388
6.0478,0.0154475
6.04634,0.0154772
6.04513,0.0154006
6.04636,0.0153074
6.0473,0.0153378
6.04731,0.0151625
6.04808,0.0151309
6.04808,0.0154979
6.04758,0.0155468
6.04775,0.0158765
6.04803,0.0159769
6.04843,0.015591
6.04957,0.0152177
6.04974,0.0151416
6.04925,0.0146523
6.05042,0.0144794
6.05065,0.0144701
6.0517,0.0141919
6.05328,0.0142639
6.05311,0.0142729
6.05326,0.0140505
6.05311,0.0140298
6.05207,0.0142618
6.05041,0.014398
6.05107,0.0145813
6.05029,0.014792
6.04896,0.0145478
6.04935,0.0145457
6.04843,0.0144755
6.04912,0.0145354
6.05118,0.014952
6.05306,0.0152145
6.05383,0.0150727
6.05496,0.0151389
6.05433,0.0150729
6.05305,0.0148522
6.05237,0.0147888
6.04987,0.0145454
6.04861,0.014194
6.04884,0.014027
6.04824,0.0138769
6.04794,0.0133453
6.04844,0.0131404
6.0478,0.0130447
6.04822,0.0129252
6.04982,0.0131817
6.05015,0.0132783
6.05129,0.0132041
6.05152,0.0131041
6.05069,0.0131692
6.04946,0.0131389
6.05008,0.0133058
6.05013,0.0133291
6.05035,0.013086
6.0508,0.0129899
6.05033,0.0128507
6.05023,0.0125723
6.05086,0.0126349
6.05204,0.012896
6.05179,0.0128934
6.05286,0.013062
6.05245,0.0131829
6.05168,0.0130636
6.05162,0.013199
6.05031,0.0132901
6.05052,0.013277
6.05131,0.0133179
6.0526,0.0134139
6.05369,0.0131938
6.05498,0.0133485
6.05539,0.0134393
6.05544,0.0134525
6.05597,0.0136107
6.05516,0.0136158
6.05462,0.0134658
6.0543,0.0133615
6.05321,0.0132068
6.05105,0.0130728
6.05077,0.0130654
6.05076,0.0131199
6.05086,0.0130249
6.05198,0.0130846
6.05282,0.0131383
6.05322,0.012979
6.05461,0.0129379
6.05489,0.0130985
6.05527,0.0132627
6.05625,0.0133766
6.05603,0.0135234
6.05579,0.013368
6.05631,0.0133144
6.05476,0.0131796
6.0549,0.0130083
6.0552,0.0130067
6.05613,0.0130585
6.05656,0.0130026
6.05784,0.0130667
6.05737,0.0130378
6.05674,0.0128944
6.05666,0.012963
6.05549,0.0130267
6.0556,0.0132044
6.05561,0.0132311
6.05532,0.0132075
6.05401,0.0130479
6.05403,0.0129815
6.05431,0.0130281
6.05435,0.0130073
6.05531,0.0130855
6.05585,0.0131762
6.05605,0.0131498
6.05606,0.0130607
6.05519,0.0131272
6.05417,0.0131388
6.05351,0.0129991
6.05263,0.0129325
6.05232,0.0126136
6.05243,0.0124162
6.05188,0.0123143
6.05132,0.0120674
6.05197,0.0119679
6.05263,0.0120931
6.05356,0.0120785
6.05549,0.0120134
6.05558,0.012006
6.05487,0.0117735
6.05469,0.0116903
6.0533,0.0116833
6.05298,0.0115216
6.05317,0.0113108
6.05378,0.0112046
6.0524,0.0110864
6.05264,0.0111256
6.05239,0.0112769
6.05189,0.011348
6.05249,0.0114108
6.05216,0.011608
6.05251,0.0115357
6.05222,0.0115065
6.0515,0.011519
6.04984,0.011426
6.04927,0.0115338
6.04838,0.0116635
6.04758,0.0116965
6.04826,0.011774
6.04842,0.0117392
6.04875,0.0116555
6.04893,0.0117108
6.04898,0.0118997
6.04908,0.0119652
6.05007,0.0120438
6.05009,0.0120549
6.04958,0.0118445
6.04914,0.0116884
6.04732,0.0114468
6.04627,0.0112946
6.04637,0.0112785
6.0468,0.0112175
6.04663,0.0110754
6.0474,0.0109475
6.0473,0.0108143
6.04761,0.0107232
6.04819,0.0108807
6.04785,0.0108533
6.04856,0.0109143
6.04959,0.0109337
6.04971,0.0107359
6.0487,0.010629
6.04844,0.0106422
6.04714,0.0105764
6.04646,0.0105884
6.04727,0.0106914
6.04748,0.0106348
6.04799,0.0107176
6.04837,0.0108203
6.04871,0.0108468
6.04866,0.0108916
6.04928,0.0111106
6.04923,0.0111352
6.04872,0.0110429
6.04817,0.0110211
6.04703,0.0107239
6.04666,0.0107432
6.04688,0.0108036
6.04724,0.0108422
6.04759,0.0107136
6.04848,0.0107046
6.04908,0.0105517
6.04914,0.0104241
6.04944,0.0104186
6.04829,0.0102858
6.04711,0.0101751
6.04684,0.0100931
6.04635,0.00992148
6.04536,0.00968027
6.04553,0.00959584
6.04449,0.00946265
6.04375,0.00936734
6.04428,0.00952403
6.04495,0.00953732
6.04635,0.0096197
6.04778,0.00980608
6.04849,0.00990463
6.04812,0.0099449
6.0482,0.0102174
6.04775,0.0102013
6.04743,0.0101539
6.04788,0.0101558
6.04683,0.0100326
6.04645,0.0100438
6.04615,0.0101569
6.04663,0.0103291
6.04617,0.0102253
6.04719,0.0103321
6.04771,0.0102791
6.04761,0.0100916
6.04745,0.0101104
6.04656,0.0100888
6.04593,0.0100946
6.04609,0.0101205
6.04623,0.0101241
6.04607,0.00990756
6.04691,0.00989479
6.04705,0.00987914
6.04699,0.00970143
6.04763,0.00977315
6.04813,0.00978146
6.04907,0.00966794
6.04991,0.00957079
6.0501,0.00946165
6.04945,0.00931824
6.04949,0.00926904
6.04847,0.00922285
6.04866,0.00911383
6.04902,0.00915155
6.04897,0.00909071
6.04978,0.00908189
6.05096,0.00917403
6.052,0.0093298
6.05222,0.00939222
6.05363,0.00959096
6.05446,0.00957337
6.05443,0.00949611
6.05506,0.00943247
6.0542,0.00939653
6.05331,0.00926251
6.05282,0.00921315
6.05232,0.0091917
6.05155,0.0091938
6.05257,0.00925434
6.05278,0.00928831
6.05227,0.00915535
6.05231,0.00918846
6.05229,0.00923279
6.05272,0.00932278
6.05334,0.00948031
6.05335,0.00961812
6.0531,0.00963641
6.05309,0.00955234
6.0521,0.00960319
6.05196,0.0096523
6.05237,0.00977025
6.05257,0.00985579
6.05325,0.0097945
6.05402,0.00967085
6.05403,0.00958851
6.05349,0.00946503
6.05368,0.00933799
6.05309,0.00931369
6.05245,0.00903469
6.05268,0.00882191
6.05188,0.00864706
6.05136,0.00838301
6.05148,0.00834887
6.05149,0.00837333
6.05153,0.00840877
6.05311,0.00850724
6.05418,0.00855946
6.05483,0.00856454
6.05532,0.00861794
6.05479,0.00867536
6.05465,0.00860306
6.0544,0.00864106
6.05409,0.00864138
6.05364,0.00859734
6.05352,0.00851878
6.05229,0.00854496
6.05174,0.0085129
6.05182,0.00862145
6.05162,0.0086674
6.05259,0.00867365
6.05376,0.00865244
6.05439,0.00858895
6.05428,0.00850688
6.05453,0.0084406
6.05428,0.00845393
6.05362,0.00844639
6.05385,0.00846669
6.05359,0.00841819
6.05359,0.00834551
6.05379,0.00827478
6.05396,0.00823855
6.05332,0.00814619
6.05406,0.00803663
6.05429,0.00797292
6.05442,0.00775052
6.05471,0.00745803
6.0542,0.00730629
6.0537,0.00715209
6.0534,0.00714722
6.05313,0.00721755
6.05266,0.00724906
6.05341,0.00730651
6.05322,0.00732921
6.05331,0.00730974
6.05417,0.0073913
6.05447,0.00752143
6.05493,0.00768029
6.05582,0.00782791
6.05658,0.00788469
6.05628,0.00789007
6.05592,0.00789647
6.05517,0.00786903
6.05359,0.00789045
6.05336,0.00791988
6.05269,0.00786865
6.05236,0.00778804
6.05266,0.00773906
6.05249,0.00767973
6.05224,0.00751527
6.05262,0.00742381
6.05282,0.00739201
6.05297,0.00729326
6.05351,0.007199
6.05287,0.00710804
6.0524,0.00695194
6.05192,0.00687134
6.05095,0.00686874
6.05028,0.00684413
6.05036,0.00682555
6.04974,0.0067674
6.05017,0.0065635
6.05056,0.00640851
6.0503,0.00643027
6.05035,0.00639317
6.05062,0.00648715
6.05106,0.00655651
6.05067,0.00660218
6.05116,0.00664175
6.05078,0.00665196
6.05014,0.0066333
6.05017,0.0066944
6.04987,0.00667586
6.05067,0.00665189
6.05173,0.00666873
6.05263,0.00673066
6.05291,0.00668743
6.05343,0.00681579
6.05341,0.00682774
6.0531,0.00680354
6.05313,0.00679353
6.05234,0.00665295
6.05174,0.00647886
6.05127,0.00643047
6.05059,0.0064217
6.0499,0.00637047
6.05049,0.00636038
6.05065,0.00638779
6.05137,0.00630941
6.05204,0.00632395
6.05219,0.00631971
6.05231,0.00631359
6.05235,0.00640235
6.05246,0.0064784
6.05231,0.00656261
6.05218,0.00657593
6.05165,0.0064532
6.05098,0.00637192
6.05113,0.00624438
6.05076,0.00619895
6.05104,0.00618169
6.05222,0.00623194
6.05315,0.00615809
6.05315,0.00607937
6.05391,0.00602011
6.05369,0.00584623
6.05278,0.00584947
6.05279,0.00587645
6.05222,0.00585662
6.05219,0.00582894
6.05247,0.00584408
6.05281,0.00576905
6.05269,0.00567452
6.05328,0.00571345
6.05375,0.00576267
6.0543,0.00582299
6.05517,0.00587627
6.0552,0.00591591
6.0552,0.00585786
6.05484,0.00586724
6.05419,0.00588526
6.05353,0.00590707
6.05367,0.00587787
6.05348,0.00587835
6.05333,0.0057915
6.05334,0.00572535
6.05319,0.0056452
6.05322,0.00568589
6.0543,0.00576769
6.05497,0.00574448
6.05517,0.00574764
6.05559,0.00563989
6.05545,0.00548264
6.05471,0.00541165
6.05454,0.005356
6.05412,0.00531106
6.05444,0.00525496
6.05481,0.00518138
6.05512,0.0050102
6.05493,0.00497296
6.05518,0.00490929
6.05497,0.00480892
6.05523,0.00467464
6.05576,0.00458842
6.05546,0.0045329
6.05565,0.00445788
6.05509,0.00440896
6.05471,0.00438538
6.05388,0.00449857
6.05422,0.004619
6.05467,0.00475684
6.055,0.00488309
6.05618,0.00496402
6.05657,0.00511014
6.05665,0.00525423
6.05705,0.00528006
6.05718,0.00535536
6.05687,0.00539233
6.05688,0.00529353
6.05685,0.00525042
6.05612,0.00519548
6.0555,0.00515007
6.05492,0.00519933
6.0549,0.00511897
6.05574,0.00502697
6.05652,0.00498103
6.05703,0.00490567
6.05782,0.00475237
6.05778,0.00476768
6.05794,0.00470335
6.05852,0.00470943
6.0581,0.00485319
6.05834,0.00472912
6.05813,0.00462911
6.05764,0.00451925
6.05672,0.00458176
6.05693,0.00447859
6.05669,0.00453148
6.05687,0.00465728
6.05772,0.00451827
6.05764,0.00457202
6.05766,0.00455266
6.05772,0.00451053
6.05779,0.00459724
6.05741,0.00489044
6.05748,0.00495245
6.05748,0.00500307
6.05707,0.00503747
6.05727,0.00498769
6.05709,0.00504057
6.05727,0.00513552
6.05793,0.00516974
6.05878,0.00521265
6.05905,0.00516809
6.05931,0.00494301
6.05854,0.0048769
6.05765,0.00476436
6.05687,0.00468549
6.05568,0.00473273
6.05515,0.00470653
6.05535,0.00462023
6.05528,0.00461663
6.05508,0.00460459
6.05538,0.00444252
6.0554,0.0045315
6.05567,0.00459161
6.05634,0.00459747
6.0566,0.00472766
6.05711,0.00473606
6.05781,0.0047074
6.05762,0.00479461
6.05659,0.00493072
6.05643,0.00491538
6.05604,0.00501009
6.05562,0.00497839
6.05586,0.00489985
6.05541,0.00488374
6.05523,0.00474015
6.0554,0.00463983
6.05601,0.00469477
6.05646,0.00465857
6.05716,0.00465175
6.05737,0.00458235
6.05694,0.00450107
6.05677,0.00449981
6.05624,0.00447011
6.05631,0.00449299
6.05639,0.00451567
6.05664,0.00449712
6.05644,0.00439108
6.05669,0.00434865
6.05649,0.00432974
6.0563,0.00431748
6.0566,0.00435775
6.05656,0.00443449
6.05629,0.00444402
6.05634,0.00442328
6.05603,0.00438931
6.05515,0.00447481
6.05512,0.00456665
6.0549,0.00468162
6.05523,0.00479262
6.05621,0.00487546
6.05671,0.00482307
6.05756,0.00477693
6.05812,0.00481314
6.05846,0.00477552
6.0584,0.00475707
6.05877,0.00480797
6.05857,0.00479601
6.05814,0.00471541
6.05791,0.00464203
6.05678,0.00455791
6.05646,0.00452257
6.05648,0.00451334
6.05704,0.00445567
6.05723,0.00437166
6.05814,0.00438673
6.0585,0.00440489
6.05845,0.00430478
6.05883,0.00433211
6.05874,0.0043868
6.05853,0.00449303
6.05851,0.00456785
6.05828,0.00465054
6.05783,0.00470952
6.05774,0.00473613
6.0573,0.00479394
6.05715,0.00486552
6.05754,0.00488275
6.05764,0.0048435
6.05774,0.00481409
6.05802,0.00475621
6.05763,0.00476387
6.05702,0.00483429
6.05728,0.00484512
6.05697,0.00490795
6.05654,0.0048559
6.05654,0.00485396
6.05603,0.00485368
6.05599,0.00476983
6.05641,0.00473845
6.05699,0.0047858
6.05717,0.00477882
6.05813,0.00476112
6.0584,0.00476081
6.05832,0.0046482
6.05829,0.00465915
6.05754,0.00468485
6.05735,0.00450545
6.05734,0.00434374
6.05729,0.00437098
6.0569,0.00438887
6.05712,0.0043761
6.05675,0.00442386
6.05667,0.0043769
6.05738,0.00446048
6.05776,0.0045635
6.05805,0.00457627
6.05869,0.0045793
6.05854,0.0046736
6.05827,0.00471475
6.05799,0.00477046
6.05755,0.00488367
6.05747,0.00486321
6.05758,0.00482037
6.05746,0.00478515
6.05796,0.00469475
6.05818,0.00464167
6.05858,0.00460972
6.0585,0.0045512
6.05912,0.00439642
6.05898,0.00434051
6.05903,0.00423115
6.05889,0.00419961
6.05812,0.00432379
6.05789,0.00434101
6.05788,0.00438777
6.05795,0.00444677
6.05803,0.00446782
6.05875,0.00444476
6.05885,0.0044622
6.05871,0.00445978
6.0593,0.00445948
6.05947,0.00453604
6.05969,0.00445061
6.06006,0.00439047
6.05998,0.00436006
6.05922,0.00433755
6.05892,0.00429088
6.05855,0.00437093
6.05837,0.00435872
6.05868,0.0044025
6.05889,0.0044116
6.05925,0.00435871
6.05964,0.00432931
6.06,0.00436053
6.06,0.00446373
6.06011,0.00452667
6.06008,0.00460539
6.05973,0.0045635
6.05963,0.00450037
6.05875,0.00449055
6.0582,0.00435733
6.05802,0.00433087
6.05789,0.00437035
6.05783,0.00433748
6.05849,0.00420386
6.05851,0.00414373
6.05826,0.00400259
6.05804,0.00400286
6.05747,0.00408486
6.05706,0.00410265
6.05705,0.004183
6.0569,0.00431325
6.05628,0.00435755
6.05622,0.00442003
6.05591,0.00453802
6.05568,0.00452054
6.05627,0.00455889
6.05638,0.00449379
6.05713,0.00436767
6.05763,0.00420528
6.05812,0.00416691
6.05783,0.00415484
6.05771,0.0042378
6.05739,0.00431369
6.05711,0.00423752
6.05721,0.00432215
6.05672,0.00435658
6.05635,0.0042561
6.05647,0.00423737
6.05647,0.00435101
6.05657,0.00433031
6.05736,0.0043767
6.05776,0.00445275
6.05787,0.00435421
6.05796,0.00444217
6.05794,0.00456896
6.05793,0.00461256
6.05813,0.00468682
6.05783,0.00477571
6.05755,0.00470146
6.05746,0.0046758
6.05693,0.00468565
6.0567,0.00464132
6.05693,0.0047021
6.0568,0.00472201
6.0573,0.00469087
6.05773,0.00462725
6.05801,0.00468159
6.05759,0.00469722
6.05748,0.00480776
6.05701,0.00490817
6.05656,0.00490856
6.05684,0.00493526
6.05672,0.00494396
6.05709,0.004856
6.05736,0.00475025
6.05769,0.00473239
6.05745,0.00465259
6.05772,0.00467985
6.05788,0.00472913
6.05765,0.00463788
6.05749,0.00466301
6.05676,0.00466972
6.05606,0.00465529
6.05574,0.00471003
6.05537,0.00486657
6.05517,0.00491124
6.05558,0.00502066
6.05562,0.0050801
6.05579,0.00500381
6.05605,0.00507742
6.05615,0.00511838
6.05653,0.00519456
6.05721,0.00529839
6.05741,0.00539398
6.05737,0.0053674
6.05732,0.00535547
6.05683,0.00540005
6.05619,0.00533481
6.05624,0.00530568
6.05602,0.00529696
6.0564,0.00503857
6.05686,0.00490459
6.05721,0.00487514
6.05695,0.00485563
6.05734,0.00484746
6.05747,0.00489637
6.05751,0.00487393
6.05775,0.00493459
6.05747,0.00494176
6.05755,0.00488277
6.05736,0.00486463
6.05727,0.00492934
6.05732,0.00489598
6.05782,0.0049249
6.05812,0.00493418
6.05832,0.00484639
6.05845,0.00487457
6.05823,0.00483186
6.05775,0.00482565
6.0576,0.00481372
6.0576,0.00490176
6.05743,0.00494238
6.05714,0.00496632
6.05692,0.00508255
6.05655,0.00500305
6.05675,0.00505752
6.05682,0.00509212
6.05739,0.00510147
6.05831,0.00515623
6.05896,0.00523454
6.05898,0.00521497
6.05921,0.0052293
6.05903,0.00525912
6.05881,0.00522705
6.05873,0.0051798
6.05826,0.0051059
6.05816,0.00498302
6.0581,0.00490639
6.05797,0.00484044
6.0574,0.00473487
6.05758,0.00472003
6.05772,0.00472138
6.0579,0.00469019
6.05845,0.00469973
6.05839,0.00470684
6.05817,0.00471133
6.05807,0.00477853
6.05825,0.0049044
6.05806,0.00490283
6.05833,0.00487813
6.05844,0.00480214
6.05814,0.00472236
6.05842,0.00469594
6.05849,0.00462712
6.05875,0.0045389
6.05917,0.00445964
6.05931,0.00443599
6.05894,0.00434902
6.05898,0.00431656
6.0583,0.00436416
6.05772,0.00439937
6.05765,0.00451271
6.0573,0.00452662
6.05723,0.00448729
6.05754,0.00448528
6.05736,0.00448241
6.05709,0.00445214
6.05745,0.00442634
6.05727,0.00446743
6.05727,0.00447292
6.05736,0.00452849
6.05701,0.00451103
6.05667,0.00444152
6.05629,0.00443416
6.05591,0.00446167
6.05526,0.00448267
6.0553,0.00445731
6.05533,0.00447689
6.05544,0.00436952
6.05587,0.00436218
6.05576,0.00441914
6.05605,0.00442184
6.05643,0.00446778
6.0567,0.00460461
6.0566,0.00460389
6.0566,0.00461536
6.05635,0.00461944
6.0558,0.00446557
6.05567,0.00449816
6.05532,0.0044778
6.05555,0.004359
6.05618,0.00424764
6.05638,0.00421591
6.05621,0.00411652
6.05638,0.00412151
6.05604,0.00421262
6.05579,0.00420904
6.05578,0.00435796
6.05565,0.00440852
6.05542,0.00441237
6.05512,0.00443309
6.0549,0.00450957
6.05463,0.00458391
6.05495,0.00465245
6.05507,0.00472929
6.05548,0.00467623
6.05586,0.00468273
6.05581,0.00465105
6.05586,0.00466296
6.05624,0.00472188
6.05626,0.00479302
6.05582,0.0047793
6.05589,0.00475211
6.0555,0.0046415
6.05496,0.00454452
6.05495,0.00452313
6.05457,0.00447011
6.05473,0.00444388
6.05519,0.004418
6.05561,0.00443481
6.0558,0.00435367
6.05613,0.00442096
6.05609,0.00443598
6.05567,0.00441885
6.05576,0.00455562
6.05549,0.00457091
6.05567,0.00455504
6.05554,0.00452377
6.0555,0.00450361
6.0552,0.00439797
6.05516,0.00440835
6.05512,0.00444541
6.05527,0.00439495
6.05563,0.0044799
6.05557,0.00447398
6.05551,0.00447087
6.05545,0.00449664
6.05498,0.0046141
6.05451,0.00469134
6.05462,0.00483241
6.05432,0.00488775
6.05417,0.0048435
6.05411,0.00483365
6.05371,0.00475711
6.05381,0.00469041
6.05423,0.00474325
6.05467,0.0048099
6.05471,0.00471613
6.05511,0.00475713
6.05482,0.0046758
6.05431,0.00462696
6.05397,0.00467259
6.05347,0.00467326
6.0535,0.00463609
6.05346,0.00460555
6.05359,0.00462875
6.05329,0.00453055
6.05347,0.00454957
6.05372,0.00462709
6.05396,0.0045999
6.05468,0.00474289
6.05487,0.00480055
6.05494,0.00478063
6.05522,0.00479606
6.05526,0.00487812
6.05485,0.00483185
6.05478,0.00485485
6.05484,0.00486203
6.05507,0.00473832
6.05544,0.00480192
6.05566,0.00479588
6.05573,0.0047436
6.05612,0.0047526
6.05623,0.00484409
6.05612,0.0048349
6.05656,0.00496295
6.05636,0.00503455
6.05603,0.00500761
6.05583,0.00509322
6.05534,0.00505437
6.05543,0.00504237
6.05569,0.00508911
6.05612,0.00510223
6.05617,0.00502136
6.05645,0.00502456
6.0563,0.00502562
6.05617,0.00494931
6.05648,0.00495925
6.05615,0.00497385
6.05597,0.00489377
6.05583,0.00482669
6.0555,0.00479209
6.05477,0.0046471
6.05451,0.00466482
6.05443,0.00468684
6.05452,0.00468042
6.05499,0.00474107
6.05516,0.00469255
6.05538,0.00466349
6.05578,0.00471408
6.05586,0.00479892
6.05601,0.00480766
6.05631,0.00488194
6.05625,0.00483817
6.05599,0.00474032
6.05583,0.00472324
6.05545,0.00464052
6.05537,0.00462754
6.05542,0.00462405
6.05528,0.0046428
6.05519,0.00458675
6.05528,0.00456556
6.05503,0.00458033
6.05497,0.00453707
6.05491,0.00459425
6.05465,0.00465448
6.05458,0.00465315
6.05474,0.00471558
6.05495,0.00474526
