estimator,half_CI
5.92207,0.0706181
5.92195,0.0704804
5.92144,0.0703319
5.92155,0.0702168
5.92133,0.0701493
5.92093,0.0700414
5.92075,0.0699733
5.92098,0.0698947
5.92057,0.0698303
5.92087,0.0696882
5.92112,0.0695859
5.92107,0.0694812
5.92169,0.0693758
5.92191,0.0692293
5.92191,0.0690501
5.92196,0.0688675
5.92238,0.0687007
5.92234,0.0685802
5.92281,0.0684724
5.9237,0.0683756
5.92386,0.0682288
5.92441,0.0680754
5.92461,0.0679746
5.92451,0.0678266
5.92454,0.0676659
5.92487,0.0674819
5.9247,0.0673179
5.92492,0.0671861
5.92516,0.0671059
5.92473,0.0670449
5.9247,0.067025
5.92465,0.0670629
5.92446,0.067134
5.92468,0.0671713
5.92525,0.06718
5.92528,0.067191
5.92555,0.0671765
5.9259,0.0671293
5.92593,0.0671341
5.92663,0.0671552
5.9272,0.0671422
5.92749,0.067078
5.92774,0.0670112
5.92845,0.0669825
5.92866,0.0670007
5.92922,0.067048
5.92988,0.067171
5.92996,0.0672453
5.93047,0.0673524
5.93074,0.0674362
5.93095,0.0674779
5.93141,0.0675323
5.93231,0.0676017
5.93253,0.0676539
5.93301,0.0676746
5.93364,0.0676586
5.9337,0.0675819
5.93416,0.0675288
5.93403,0.0675096
5.93392,0.0674936
5.93378,0.0675667
5.93407,0.0676228
5.93419,0.0677204
5.93469,0.0677635
5.93475,0.0678071
5.93429,0.067826
5.93423,0.0678474
5.93383,0.0678959
5.9334,0.0679015
5.93327,0.0679684
5.93338,0.0680295
5.93291,0.0680533
5.93246,0.0680224
5.93217,0.0680246
5.93177,0.0680114
5.93197,0.0679117
5.93219,0.0678097
5.93196,0.067683
5.93178,0.0675147
5.93207,0.0674003
5.93201,0.0673096
5.93218,0.0672473
5.93252,0.0672593
5.93219,0.0672501
5.93207,0.067297
5.93164,0.0673615
5.93094,0.0674318
5.93079,0.0674857
5.93088,0.0675557
5.93047,0.067588
5.93063,0.067558
5.93056,0.0675279
5.93017,0.0674795
5.9303,0.0674858
5.93017,0.0675506
5.92982,0.067525
5.92937,0.0675017
5.92969,0.0674872
5.92939,0.067454
5.9292,0.0674173
5.92924,0.06741
5.92889,0.0673978
5.92868,0.0673761
5.9283,0.0673402
5.92764,0.0672577
5.92722,0.0671958
5.92724,0.0671411
5.92664,0.0671015
5.92641,0.0671047
5.9263,0.0670988
5.92592,0.0671459
5.92622,0.0671719
5.92629,0.0671745
5.92587,0.0671673
5.92546,0.0671278
5.92529,0.0670946
5.92495,0.067043
5.92491,0.0669545
5.925,0.0668714
5.92448,0.0667612
5.92438,0.0667101
5.92381,0.0666859
5.92347,0.0666329
5.92349,0.0666385
5.92389,0.0666433
5.92407,0.0666171
5.92431,0.0665735
5.92467,0.0665683
5.92492,0.0665215
5.92553,0.0664402
5.92604,0.0663427
5.92649,0.06623
5.92724,0.0660946
5.92813,0.0659886
5.92855,0.0658735
5.92921,0.0657857
5.92975,0.0657042
5.92997,0.065566
5.93065,0.0654379
5.93113,0.0653107
5.93116,0.0651857
5.9313,0.065043
5.93149,0.0649292
5.9314,0.0647694
5.93151,0.0646677
5.9314,0.0644917
5.93107,0.0643418
5.93133,0.0642533
5.93098,0.0641542
5.93059,0.0640649
5.93025,0.0639833
5.93039,0.0639468
5.93031,0.0638741
5.93066,0.063724
5.93093,0.0635613
5.93075,0.0634101
5.93075,0.0632492
5.93058,0.0631757
5.93034,0.0630795
5.93036,0.0629801
5.93056,0.0629183
5.93026,0.0628588
5.93026,0.0628064
5.93044,0.0628221
5.93033,0.0628476
5.93065,0.0628921
5.93092,0.0629094
5.93111,0.062885
5.93115,0.0628916
5.93137,0.0629001
5.93132,0.0629501
5.93161,0.0629736
5.93173,0.0629765
5.93157,0.0629997
5.93161,0.0629813
5.93135,0.062956
5.93093,0.0629583
5.93039,0.0629498
5.93038,0.06299
5.9302,0.0629837
5.93018,0.0629687
5.93032,0.0629295
5.93008,0.0629095
5.92998,0.0629608
5.92986,0.0629819
5.92963,0.0630149
5.92972,0.0630949
5.93028,0.0631791
5.93068,0.0632521
5.93099,0.06327
5.93131,0.0633026
5.93098,0.0633408
5.93109,0.063353
5.93122,0.0633887
5.93113,0.0634018
5.93113,0.0633645
5.9313,0.0633459
5.93075,0.0633567
5.93061,0.0633632
5.93026,0.0634213
5.92977,0.063475
5.92966,0.0635318
5.92959,0.0635856
5.92926,0.0636045
5.92914,0.0636687
5.92946,0.0637108
5.92938,0.0637319
5.92955,0.06373
5.92989,0.0636592
5.92964,0.0636189
5.93001,0.0635429
5.93009,0.0634959
5.92992,0.0634528
5.92993,0.0634738
5.93025,0.0635524
5.93019,0.0635816
5.9306,0.063581
5.93094,0.0636127
5.9306,0.0635851
5.93061,0.0635642
5.93058,0.0635438
5.93026,0.0634956
5.93012,0.0634385
5.93032,0.0634306
5.9302,0.0633796
5.93042,0.0633723
5.93043,0.0633818
5.93015,0.0634072
5.93039,0.0634344
5.93058,0.0634332
5.93058,0.0634234
5.93057,0.0633723
5.93051,0.0633157
5.93001,0.0632855
5.9296,0.0632774
5.9294,0.0633034
5.92891,0.0633124
5.92885,0.0633248
5.92852,0.0633933
5.928,0.0634634
5.92754,0.0635643
5.92747,0.0636384
5.92709,0.0637109
5.92726,0.0637387
5.92734,0.0637215
5.92705,0.0637378
5.9272,0.0637633
5.92693,0.0637684
5.92686,0.0638134
5.92685,0.0638034
5.92694,0.0637871
5.92669,0.0637562
5.92655,0.0637585
5.92626,0.063794
5.92573,0.0638116
5.92556,0.0638078
5.92502,0.0637943
5.92456,0.0637761
5.92423,0.0637365
5.92419,0.0636972
5.92413,0.0636526
5.92395,0.0636335
5.92377,0.0636322
5.92337,0.0636119
5.92334,0.0635676
5.92328,0.0635434
5.92288,0.0635094
5.92262,0.063482
5.92252,0.0634493
5.92225,0.0634457
5.92225,0.0633732
5.92254,0.0632973
5.92261,0.063201
5.92281,0.0630523
5.92271,0.0629312
5.9226,0.0628275
5.92271,0.0627947
5.92321,0.0627663
5.9235,0.0627262
5.92405,0.0627038
5.92461,0.0626783
5.92459,0.0626439
5.92494,0.062616
5.92506,0.0625702
5.92509,0.0625307
5.92508,0.0624644
5.92536,0.0623948
5.92516,0.0623356
5.92498,0.0623464
5.92496,0.0623799
5.92456,0.0624033
5.92462,0.0624633
5.92477,0.0625242
5.92451,0.062619
5.92448,0.0626747
5.92452,0.0627878
5.92428,0.0628493
5.92428,0.0629071
5.92438,0.0629596
5.92426,0.062996
5.92439,0.062998
5.92446,0.0630344
5.92438,0.0630189
5.92448,0.0630214
5.92487,0.0629966
5.92509,0.0630122
5.92564,0.0630032
5.92627,0.0629147
5.92651,0.0627862
5.92715,0.062653
5.9273,0.0625747
5.92736,0.0624789
5.92749,0.0624142
5.9281,0.0623281
5.92818,0.0622399
5.92845,0.0621424
5.92856,0.0620721
5.9282,0.0620357
5.92827,0.0619851
5.92821,0.0619323
5.92809,0.0618333
5.92804,0.0617048
5.9283,0.0615633
5.9283,0.0614353
5.92845,0.061302
5.9286,0.0611683
5.92837,0.0610328
5.92848,0.0609493
5.92839,0.0608598
5.92816,0.0607878
5.92802,0.060751
5.92818,0.0607442
5.92798,0.0607367
5.92824,0.0607017
5.92844,0.0607116
5.92855,0.060678
5.92907,0.0606743
5.92933,0.0606347
5.92966,0.0606019
5.9301,0.0605633
5.93082,0.0605561
5.9314,0.0605393
5.9319,0.0605151
5.93242,0.0605117
5.93249,0.0605075
5.93287,0.0604917
5.93319,0.06047
5.93319,0.0604741
5.93329,0.0604473
5.93374,0.0604345
5.93394,0.0604408
5.93413,0.0604467
5.93417,0.0604416
5.93377,0.060483
5.9339,0.0605138
5.93386,0.0605505
5.93376,0.0605857
5.9338,0.0606072
5.93404,0.0606577
5.93393,0.0606985
5.93408,0.0607246
5.93427,0.0607097
5.93409,0.0606889
5.93427,0.0606292
5.93414,0.0605877
5.93385,0.0605516
5.9335,0.0605229
5.93334,0.0605462
5.93301,0.0605662
5.93262,0.0605646
5.93216,0.0606024
5.93168,0.0606303
5.93143,0.0606534
5.93091,0.060634
5.93029,0.0606231
5.92998,0.0606336
5.92983,0.0606099
5.92952,0.0605902
5.92928,0.0605691
5.92907,0.0605405
5.92874,0.0605594
5.92864,0.0605612
5.92876,0.0606005
5.92877,0.0606343
5.9289,0.060651
5.9291,0.0606564
5.929,0.060643
5.92902,0.0606342
5.92889,0.0606185
5.92854,0.0606217
5.92864,0.0606069
5.92864,0.0605854
5.92858,0.0606219
5.92846,0.0606324
5.92865,0.0606625
5.92866,0.0606741
5.92877,0.0606762
5.92911,0.0606611
5.92925,0.0606576
5.9296,0.060651
5.92966,0.060625
5.92938,0.0606179
5.92921,0.0605889
5.92938,0.0605267
5.92906,0.0604708
5.92884,0.0604321
5.92871,0.06043
5.92807,0.0604171
5.92756,0.0604237
5.92717,0.0605083
5.92657,0.0605915
5.92634,0.0606383
5.92639,0.0606739
5.92616,0.0607165
5.92623,0.0606987
5.92618,0.0606962
5.92594,0.0607081
5.92611,0.060692
5.9262,0.0606908
5.92624,0.0606906
5.92627,0.0607298
5.92656,0.0607138
5.92658,0.0607482
5.9268,0.060769
5.92714,0.0607574
5.92711,0.0607329
5.92739,0.0606848
5.92756,0.0606447
5.92744,0.0605994
5.92743,0.0605528
5.9276,0.0605151
5.92763,0.060473
5.92803,0.0604568
5.92844,0.0604321
5.92843,0.060408
5.92862,0.0603837
5.9287,0.0603392
5.92871,0.0603215
5.92895,0.0602293
5.9294,0.0601526
5.92956,0.0600418
5.9299,0.0599241
5.92998,0.0598
5.92965,0.0597012
5.9296,0.0596238
5.92941,0.0595901
5.92929,0.0595389
5.92935,0.0595051
5.92959,0.0594658
5.92962,0.0594309
5.92964,0.0594147
5.92981,0.0593993
5.92981,0.0593917
5.93021,0.0593223
5.93036,0.0592332
5.93048,0.0591048
5.93075,0.0590262
5.93111,0.0589628
5.9312,0.0589246
5.9314,0.058872
5.93167,0.058803
5.93166,0.0587555
5.93181,0.0587084
5.93169,0.0587128
5.9315,0.0587404
5.93142,0.0587546
5.93151,0.058802
5.9314,0.0588377
5.9316,0.0588701
5.93157,0.0588958
5.93131,0.0589259
5.93127,0.0589759
5.93108,0.0590257
5.9309,0.0590645
5.93088,0.0590812
5.93105,0.0590813
5.93101,0.0590468
5.93097,0.0589533
5.93108,0.0588976
5.93088,0.0588318
5.9308,0.0587758
5.93087,0.0586973
5.93071,0.0586273
5.93052,0.0585758
5.93048,0.0585571
5.93006,0.0585741
5.93011,0.0586274
5.93005,0.0586706
5.9298,0.0586883
5.92984,0.0586747
5.92964,0.0586273
5.92932,0.0585813
5.92902,0.0585637
5.929,0.0585364
5.92886,0.0585107
5.92905,0.0584507
5.9291,0.0583926
5.92897,0.058382
5.9291,0.0583785
5.92903,0.0583976
5.9289,0.0584423
5.92873,0.0584828
5.9289,0.0584912
5.92891,0.0585033
5.929,0.0585041
5.92921,0.0585132
5.92912,0.0585429
5.92915,0.0586062
5.92932,0.0586468
5.92948,0.0586997
5.92982,0.0587437
5.93029,0.0587861
5.93037,0.0587948
5.93048,0.0588029
5.9307,0.0588101
5.93078,0.0588016
5.93113,0.0587574
5.93122,0.0587221
5.93115,0.0586557
5.93119,0.0585818
5.93134,0.0585577
5.93105,0.0585555
5.93109,0.058566
5.93116,0.0586043
5.93076,0.0586319
5.93067,0.0586368
5.93029,0.0586564
5.92988,0.0586698
5.92964,0.0587104
5.92982,0.058693
5.92961,0.0586562
5.92964,0.0586123
5.92965,0.0585302
5.92932,0.0585069
5.92932,0.0584896
5.92917,0.0584902
5.92899,0.058501
5.92894,0.0584916
5.92916,0.0584818
5.92899,0.0584932
5.92886,0.0584959
5.92876,0.0585374
5.92837,0.0585854
5.92826,0.0586175
5.92807,0.0586552
5.92789,0.0587193
5.92785,0.0587802
5.92773,0.0588234
5.92734,0.0588886
5.92718,0.0589495
5.92706,0.0590056
5.92685,0.0590343
5.92708,0.0590639
5.92693,0.0590978
5.9268,0.0591449
5.92652,0.0591519
5.92642,0.0591463
5.92616,0.0591518
5.92595,0.0591151
5.92575,0.0590862
5.92542,0.0590618
5.92535,0.0590289
5.92505,0.0590092
5.92485,0.0590101
5.92477,0.0590668
5.92502,0.0590584
5.92516,0.0590203
5.92544,0.0589954
5.92563,0.0589313
5.92558,0.0588778
5.92582,0.0588178
5.92595,0.0587196
5.92597,0.0586075
5.92603,0.0584706
5.92609,0.0583471
5.92582,0.0582451
5.92584,0.0581493
5.92573,0.0580585
5.92548,0.0579573
5.92538,0.0578556
5.92518,0.0577467
5.9249,0.0576493
5.92463,0.0575354
5.92463,0.0574591
5.92435,0.0573974
5.92408,0.0573359
5.92409,0.0572775
5.92379,0.057257
5.9237,0.0572225
5.92359,0.0572041
5.92319,0.0572154
5.9228,0.0571779
5.92271,0.0571231
5.92247,0.0571051
5.92235,0.0570764
5.92236,0.0570164
5.92192,0.0569447
5.92179,0.05687
5.92168,0.0568425
5.92161,0.05683
5.92171,0.0568297
5.92206,0.0568323
5.92212,0.0568492
5.92235,0.0568921
5.92262,0.0569327
5.92258,0.0570172
5.92285,0.0570694
5.92306,0.057117
5.9232,0.0571325
5.92332,0.0571285
5.92369,0.057103
5.92386,0.0571357
5.92402,0.0571679
5.92435,0.0571642
5.92427,0.0571633
5.92458,0.0571653
5.9247,0.057164
5.92467,0.0571613
5.92466,0.0572035
5.92488,0.0572333
5.92495,0.0572577
5.92514,0.0572465
5.92547,0.0572678
5.92552,0.0572764
5.92563,0.0573015
5.9257,0.0573432
5.92567,0.0573681
5.92583,0.0573771
5.92622,0.0573666
5.92627,0.057394
5.92637,0.0573713
5.92637,0.0573609
5.92614,0.0573713
5.92634,0.0573645
5.92629,0.0573505
5.92624,0.057343
5.92615,0.0573333
5.92613,0.0573001
5.92595,0.0572995
5.92579,0.0572965
5.92568,0.0573306
5.92542,0.0573813
5.92555,0.0574085
5.92566,0.0574488
5.92557,0.0574509
5.92574,0.0574409
5.92598,0.0574451
5.92576,0.0574162
5.92593,0.0573587
5.92613,0.0573237
5.92597,0.0572923
5.92615,0.0572402
5.92605,0.0572098
5.92581,0.0572127
5.9257,0.057206
5.92571,0.0572085
5.92553,0.057198
5.92562,0.0571415
5.92554,0.0570762
5.92524,0.0570535
5.92523,0.0570434
5.92497,0.0570527
5.92481,0.0570436
5.92482,0.057032
5.92494,0.0570045
5.92478,0.0569982
5.9245,0.0569942
5.92419,0.057004
5.9238,0.0570326
5.92363,0.057029
5.92344,0.0570358
5.92305,0.0570262
5.92271,0.0570036
5.92243,0.0569478
